endTime,artistName,trackName,msPlayed
2023-12-12 04:49,GAYLE,ur just horny,178787
2023-12-12 04:52,Rory Webley,Something Super Sweet,172613
2023-12-12 04:56,The Millennial Club,summer nights,213205
2023-12-12 04:59,AJ Mitchell,Lovers On The Moon,178685
2023-12-12 05:02,Gorillaz,Feel Good Inc.,222640
2023-12-12 05:05,Avril Lavigne,Bite Me,159746
2023-12-12 05:06,Go-Jo,Mrs. Hollywood,70700
2023-12-12 08:19,Go-Jo,Mrs. Hollywood,73110
2023-12-12 08:22,Sabrina Carpenter,Read your Mind,145189
2023-12-12 09:13,Rihanna,Shut Up And Drive,212280
2023-12-12 09:17,Rihanna,Shut Up And Drive,212280
2023-12-12 09:20,Rihanna,Shut Up And Drive,212280
2023-12-12 09:24,Rihanna,Shut Up And Drive,212280
2023-12-12 09:27,Rihanna,Shut Up And Drive,212280
2023-12-12 09:31,Rihanna,Shut Up And Drive,212280
2023-12-12 09:34,Rihanna,Shut Up And Drive,212280
2023-12-12 09:38,Rihanna,Shut Up And Drive,212280
2023-12-12 09:41,Rihanna,Shut Up And Drive,212280
2023-12-12 09:45,Rihanna,Shut Up And Drive,212280
2023-12-12 09:48,Rihanna,Shut Up And Drive,212280
2023-12-12 09:52,Rihanna,Shut Up And Drive,212280
2023-12-12 09:56,Rihanna,Shut Up And Drive,212280
2023-12-12 09:59,Rihanna,Shut Up And Drive,212280
2023-12-12 10:00,Rihanna,Shut Up And Drive,26257
2023-12-12 10:34,Sabrina Carpenter,Read your Mind,62605
2023-12-12 10:37,WILLOW,Wait a Minute!,196520
2023-12-12 10:40,Harry Styles,Watermelon Sugar,174000
2023-12-12 10:44,Breakbot,Baby I'm Yours,215786
2023-12-12 10:47,Nicky Youre,Sunroof,163025
2023-12-12 10:50,Olivia Rodrigo,good 4 u,178146
2023-12-12 10:52,Charlie Puth,Charlie Be Quiet!,128364
2023-12-12 10:56,MGMT,Electric Feel,229640
2023-12-12 10:58,Miles Gaston Villanueva,You've Got a License to Drive (Me Crazy) [From the Amazon Original Series The Boys Season 3],149151
2023-12-12 11:00,MICO,did too much,137000
2023-12-12 11:04,NIKI,Every Summertime,215686
2023-12-12 11:08,Olivia Rodrigo,deja vu,215506
2023-12-12 11:12,Taylor Swift,Getaway Car,233626
2023-12-12 11:14,Miniature Tigers,Like or Like Like,158653
2023-12-12 11:17,A-Wall,Solo,157377
2023-12-12 11:20,Sabrina Carpenter,Feather,185552
2023-12-12 11:23,FIFTY FIFTY,Cupid - Twin Ver.,174253
2023-12-12 11:26,Sabrina Carpenter,Nonsense,163648
2023-12-12 11:30,Rosa Walton,I Really Want to Stay at Your House,246652
2023-12-12 11:33,Harry Styles,As It Was,167303
2023-12-12 11:35,Tiffany Day,IF I DON'T TEXT YOU FIRST,133547
2023-12-12 11:37,Koven Wei,LIPSTICK,130120
2023-12-12 11:39,david hugo,Die Right Here,127620
2023-12-12 11:42,Charlie Puth,I Don’t Think That I Like Her,188507
2023-12-12 11:45,MKTO,Classic,175426
2023-12-12 11:48,The Band CAMINO,I Think I Like You,182658
2023-12-12 11:51,Chris James,29,138281
2023-12-12 11:53,ROLE MODEL,blind,153293
2023-12-12 11:57,Ruel,GROWING UP IS _____,233586
2023-12-12 12:00,Sabrina Carpenter,Sue Me,179226
2023-12-12 12:02,The Gregory Brothers,Boy's a liar Pt. 2 (Biden & Obama's Version),150000
2023-12-12 12:07,American Football,Never Meant,268333
2023-12-12 12:08,Lonely God,Marlboro Nights,68522
2023-12-12 12:11,starfall,tied up,155200
2023-12-12 12:13,Emei,Scatterbrain,129938
2023-12-12 12:16,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
2023-12-12 12:20,half•alive,still feel.,247786
2023-12-12 12:25,Dayglow,Can I Call You Tonight?,278769
2023-12-12 12:28,Saint Motel,My Type,206393
2023-12-12 12:31,Post Malone,I Like You (A Happier Song) (with Doja Cat),192840
2023-12-12 12:34,MICO,cut my hair,176223
2023-12-12 12:38,Taylor Swift,Anti-Hero,200690
2023-12-12 12:41,GAYLE,ur just horny,178787
2023-12-12 12:43,Rory Webley,Something Super Sweet,172613
2023-12-12 12:47,The Millennial Club,summer nights,213205
2023-12-12 12:50,AJ Mitchell,Lovers On The Moon,178685
2023-12-12 12:54,Gorillaz,Feel Good Inc.,222640
2023-12-12 12:56,Avril Lavigne,Bite Me,159746
2023-12-12 12:59,Go-Jo,Mrs. Hollywood,143840
2023-12-12 13:02,Sabrina Carpenter,Read your Mind,207849
2023-12-12 13:06,WILLOW,Wait a Minute!,196520
2023-12-12 13:08,Harry Styles,Watermelon Sugar,174000
2023-12-12 13:12,Breakbot,Baby I'm Yours,215786
2023-12-12 13:15,Nicky Youre,Sunroof,163025
2023-12-12 13:18,Olivia Rodrigo,good 4 u,178146
2023-12-12 13:20,Charlie Puth,Charlie Be Quiet!,128364
2023-12-12 13:24,MGMT,Electric Feel,229640
2023-12-12 13:26,Miles Gaston Villanueva,You've Got a License to Drive (Me Crazy) [From the Amazon Original Series The Boys Season 3],149151
2023-12-12 13:29,MICO,did too much,137000
2023-12-12 13:32,NIKI,Every Summertime,215686
2023-12-12 13:36,Olivia Rodrigo,deja vu,215506
2023-12-12 13:40,Taylor Swift,Getaway Car,233626
2023-12-12 13:42,Miniature Tigers,Like or Like Like,158653
2023-12-12 13:45,A-Wall,Solo,157377
2023-12-12 13:48,Sabrina Carpenter,Feather,185552
2023-12-12 13:51,FIFTY FIFTY,Cupid - Twin Ver.,174253
2023-12-12 13:54,Sabrina Carpenter,Nonsense,163648
2023-12-12 13:58,Rosa Walton,I Really Want to Stay at Your House,246652
2023-12-12 14:01,Harry Styles,As It Was,167303
2023-12-12 14:03,Tiffany Day,IF I DON'T TEXT YOU FIRST,133547
2023-12-12 14:05,Koven Wei,LIPSTICK,130120
2023-12-12 14:07,david hugo,Die Right Here,127620
2023-12-12 14:10,Charlie Puth,I Don’t Think That I Like Her,188507
2023-12-12 14:13,MKTO,Classic,175426
2023-12-12 14:16,The Band CAMINO,I Think I Like You,182658
2023-12-12 14:19,Chris James,29,138281
2023-12-12 14:21,ROLE MODEL,blind,153293
2023-12-12 14:25,Ruel,GROWING UP IS _____,233586
2023-12-12 14:28,Sabrina Carpenter,Sue Me,179226
2023-12-12 14:31,The Gregory Brothers,Boy's a liar Pt. 2 (Biden & Obama's Version),150000
2023-12-12 14:35,American Football,Never Meant,268333
2023-12-12 14:36,Lonely God,Marlboro Nights,68522
2023-12-12 14:39,starfall,tied up,155200
2023-12-12 14:41,Emei,Scatterbrain,129938
2023-12-12 14:44,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
2023-12-12 14:48,half•alive,still feel.,247786
2023-12-12 14:53,Dayglow,Can I Call You Tonight?,278769
2023-12-12 14:56,Saint Motel,My Type,206393
2023-12-12 14:59,Post Malone,I Like You (A Happier Song) (with Doja Cat),192840
2023-12-12 15:02,MICO,cut my hair,176223
2023-12-12 15:06,Taylor Swift,Anti-Hero,200690
2023-12-12 15:09,GAYLE,ur just horny,178787
2023-12-12 15:11,Rory Webley,Something Super Sweet,172613
2023-12-12 15:15,The Millennial Club,summer nights,213205
2023-12-12 15:18,AJ Mitchell,Lovers On The Moon,178685
2023-12-12 15:22,Gorillaz,Feel Good Inc.,222640
2023-12-12 15:24,Avril Lavigne,Bite Me,159746
2023-12-12 15:27,Go-Jo,Mrs. Hollywood,143840
2023-12-12 15:30,Sabrina Carpenter,Read your Mind,207849
2023-12-12 15:34,WILLOW,Wait a Minute!,196520
2023-12-12 15:36,Harry Styles,Watermelon Sugar,174000
2023-12-12 15:40,Breakbot,Baby I'm Yours,215786
2023-12-12 15:43,Nicky Youre,Sunroof,163025
2023-12-12 15:46,Olivia Rodrigo,good 4 u,178146
2023-12-12 15:48,Charlie Puth,Charlie Be Quiet!,128364
2023-12-12 15:52,MGMT,Electric Feel,229640
2023-12-12 15:54,Miles Gaston Villanueva,You've Got a License to Drive (Me Crazy) [From the Amazon Original Series The Boys Season 3],149151
2023-12-12 15:57,MICO,did too much,137000
2023-12-12 16:00,NIKI,Every Summertime,215686
2023-12-12 16:04,Olivia Rodrigo,deja vu,215506
2023-12-12 16:08,Taylor Swift,Getaway Car,233626
2023-12-12 16:10,Miniature Tigers,Like or Like Like,158653
2023-12-12 16:13,A-Wall,Solo,157377
2023-12-12 16:16,Sabrina Carpenter,Feather,185552
2023-12-12 16:19,FIFTY FIFTY,Cupid - Twin Ver.,174253
2023-12-12 16:22,Sabrina Carpenter,Nonsense,163648
2023-12-12 16:26,Rosa Walton,I Really Want to Stay at Your House,246652
2023-12-12 16:29,Harry Styles,As It Was,167303
2023-12-12 16:31,Tiffany Day,IF I DON'T TEXT YOU FIRST,133547
2023-12-12 16:33,Koven Wei,LIPSTICK,130120
2023-12-12 16:35,david hugo,Die Right Here,127620
2023-12-12 16:38,Charlie Puth,I Don’t Think That I Like Her,188507
2023-12-12 16:41,MKTO,Classic,175426
2023-12-12 16:44,The Band CAMINO,I Think I Like You,182658
2023-12-12 16:47,Chris James,29,138281
2023-12-12 16:49,ROLE MODEL,blind,153293
2023-12-12 16:53,Ruel,GROWING UP IS _____,233586
2023-12-12 16:56,Sabrina Carpenter,Sue Me,179226
2023-12-12 16:59,The Gregory Brothers,Boy's a liar Pt. 2 (Biden & Obama's Version),150000
2023-12-12 17:03,American Football,Never Meant,268333
2023-12-12 17:04,Lonely God,Marlboro Nights,68522
2023-12-12 17:07,starfall,tied up,155200
2023-12-12 17:09,Emei,Scatterbrain,129938
2023-12-12 17:12,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
2023-12-12 17:16,half•alive,still feel.,247786
2023-12-12 17:21,Dayglow,Can I Call You Tonight?,278769
2023-12-12 17:24,Saint Motel,My Type,206393
2023-12-12 17:27,Post Malone,I Like You (A Happier Song) (with Doja Cat),192840
2023-12-12 17:30,MICO,cut my hair,176223
2023-12-12 17:34,Taylor Swift,Anti-Hero,200690
2023-12-12 17:37,GAYLE,ur just horny,178787
2023-12-12 17:39,Rory Webley,Something Super Sweet,172613
2023-12-12 17:43,The Millennial Club,summer nights,213205
2023-12-12 17:46,AJ Mitchell,Lovers On The Moon,178685
2023-12-12 17:50,Gorillaz,Feel Good Inc.,222640
2023-12-12 17:52,Avril Lavigne,Bite Me,159746
2023-12-12 17:55,Go-Jo,Mrs. Hollywood,143840
2023-12-12 17:58,Sabrina Carpenter,Read your Mind,207849
2023-12-12 18:02,WILLOW,Wait a Minute!,196520
2023-12-12 18:03,Harry Styles,Watermelon Sugar,72114
2023-12-12 18:59,Rosa Walton,I Really Want to Stay at Your House,246652
2023-12-12 19:02,Charlie Puth,Charlie Be Quiet!,128364
2023-12-12 19:05,Nicky Youre,Sunroof,91052
2023-12-13 02:30,MICO,did too much,137000
2023-12-13 02:32,david hugo,Die Right Here,127620
2023-12-13 02:35,starfall,tied up,155200
2023-12-13 02:39,The Millennial Club,summer nights,213205
2023-12-13 02:41,Sabrina Carpenter,Nonsense,163648
2023-12-13 02:45,Ruel,GROWING UP IS _____,233586
2023-12-13 02:48,A-Wall,Solo,157377
2023-12-13 02:53,Lonely God,Marlboro Nights,9228
2023-12-13 02:53,Emei,Scatterbrain,129938
2023-12-13 02:56,Charlie Puth,I Don’t Think That I Like Her,188507
2023-12-13 03:01,Rosa Walton,I Really Want to Stay at Your House,246652
2023-12-13 03:04,MGMT,Electric Feel,229640
2023-12-13 03:08,Breakbot,Baby I'm Yours,215786
2023-12-13 03:11,MKTO,Classic,175426
2023-12-13 03:13,WILLOW,Wait a Minute!,148668
2023-12-13 14:18,Sabrina Carpenter,Feather,13653
2023-12-13 14:18,WILLOW,Wait a Minute!,1277
2023-12-13 14:20,azar & SEDVTED,tiptoe,86000
2023-12-13 14:24,Avril Lavigne,Complicated,244506
2023-12-13 14:41,Tame Impala,The Less I Know The Better,216320
2023-12-13 14:45,Arctic Monkeys,Do I Wanna Know?,272394
2023-12-13 14:48,Caesars,Jerk It Out,195666
2023-12-13 14:52,Weezer,Say It Ain't So - Original Mix,194514
2023-12-13 14:54,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2023-12-13 14:58,Carly Rae Jepsen,Shy Boy,209429
2023-12-13 15:01,Neon Trees,Everybody Talks,177280
2023-12-13 15:04,Paramore,Still into You,216013
2023-12-13 15:09,Hozier,Francesca,270066
2023-12-13 15:14,Carly Rae Jepsen,Kollage,4674
2023-12-13 15:14,Tame Impala,Eventually,318591
2023-12-13 15:18,Billie Eilish,Billie Bossa Nova,196730
2023-12-13 15:22,Arctic Monkeys,505,253586
2023-12-13 15:26,Tame Impala,Let It Happen,272193
2023-12-13 15:27,Rihanna,Shut Up And Drive,32925
2023-12-13 15:28,Jonas Blue,Fast Car,44977
2023-12-13 15:33,Tracy Chapman,Fast Car,296800
2023-12-13 15:36,The Chainsmokers,Something Just Like This,2995
2023-12-13 15:36,thủy,girls like me don't cry,4318
2023-12-13 15:36,Tracy Chapman,Fast Car,9868
2023-12-13 15:36,Tracy Chapman,Fast Car,1509
2023-12-13 15:36,Tracy Chapman,Fast Car,3447
2023-12-13 15:36,Charlie Puth,I Don’t Think That I Like Her,188507
2023-12-13 15:40,The Chainsmokers,Closer,244960
2023-12-13 15:43,Twenty One Pilots,Tear in My Heart,188493
2023-12-13 15:46,The Kid LAROI,STAY (with Justin Bieber),141805
2023-12-13 15:49,Owl City,Good Time,205933
2023-12-13 15:53,Bruno Mars,That's What I Like,206693
2023-12-13 15:56,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960
2023-12-13 15:59,Maroon 5,Maps,189960
2023-12-13 16:03,USHER,DJ Got Us Fallin' In Love (feat. Pitbull),220800
2023-12-13 16:05,Paul Russell,Lil Boo Thang,85676
2023-12-14 07:26,Mikazuki BIGWAVE,Emotional Prism,3854
2023-12-14 07:32,Miki Matsubara,Mayonaka no Door / Stay With Me,313026
2023-12-14 07:34,ロクデナシ,ただ声一つ,161561
2023-12-14 07:38,LMR City Pop,I Really Want to Stay at Your House - City Pop Version,240639
2023-12-14 07:40,LMR City Pop,サインはB - Oshi No Ko - City Pop Version,97628
2023-12-14 07:44,LMR City Pop,メフィスト - Oshi No Ko - City Pop Version,221000
2023-12-14 07:45,Céline Dion,O Holy Night,3413
2023-12-14 07:45,LMR City Pop,Full moon…! - Oshi No Ko - City Pop Version,88081
2023-12-14 07:45,YOASOBI,ミスター,12700
2023-12-14 07:50,Wham!,Last Christmas - Single Version,265960
2023-12-14 07:54,Mariah Carey,All I Want for Christmas Is You,233326
2023-12-14 07:58,Rascal Flatts,Life is a Highway,275640
2023-12-14 08:05,Sheryl Crow,Real Gone,200733
2023-12-14 08:09,Taylor Swift,Sparks Fly,260946
2023-12-14 08:14,NIKI,Take A Chance With Me,303933
2023-12-14 08:18,IV Of Spades,Captivated,219949
2023-12-14 08:20,David Guetta,I'm Good (Blue),7314
2023-12-14 08:20,Thomas Ng,One Last Dance (feat. Milky Day),10697
2023-12-14 08:20,Paul Russell,Lil Boo Thang,114233
2023-12-14 08:20,Leslie Parrish,Remember Me - Extended Mix,1973
2023-12-14 08:21,Taio Cruz,Hangover,42864
2023-12-14 08:24,David Guetta,I'm Good (Blue),175238
2023-12-14 08:27,David Guetta,I'm Good (Blue),175238
2023-12-14 08:30,David Guetta,Play Hard (feat. Ne-Yo & Akon),201000
2023-12-14 08:30,Swedish House Mafia,Don't You Worry Child - Radio Edit,7878
2023-12-14 08:34,Calvin Harris,Outside (feat. Ellie Goulding),225001
2023-12-14 08:38,G-Eazy,Good Life (with G-Eazy & Kehlani),207981
2023-12-14 08:42,Zedd,I Want You To Know,5828
2023-12-14 08:42,OneRepublic,If I Lose Myself,241640
2023-12-14 08:42,Coldplay,Viva La Vida,717
2023-12-14 08:46,Avicii,For A Better Day,975
2023-12-14 08:46,Avicii,Wake Me Up,3204
2023-12-14 08:46,Avicii,Wake Me Up,417
2023-12-14 08:46,Cash Cash,Take Me Home (feat. Bebe Rexha),11633
2023-12-14 08:46,Coldplay,Viva La Vida,229831
2023-12-14 08:46,Avicii,The Nights,2391
2023-12-14 08:50,Avicii,Wake Me Up,247426
2023-12-14 08:53,Cash Cash,Take Me Home (feat. Bebe Rexha),185050
2023-12-14 08:56,AJ Mitchell,Lovers On The Moon,178685
2023-12-14 08:59,Miniature Tigers,Like or Like Like,158653
2023-12-14 09:02,The Band CAMINO,I Think I Like You,182658
2023-12-14 10:04,Rory Webley,Something Super Sweet,136510
2023-12-14 10:48,Sabrina Carpenter,Sue Me,1740
2023-12-14 10:48,Rory Webley,Something Super Sweet,1040
2023-12-14 10:48,FIFTY FIFTY,Cupid - Twin Ver.,1480
2023-12-14 10:48,Charlie Puth,I Don’t Think That I Like Her,6780
2023-12-14 10:51,TV Girl,Pantyhose,177013
2023-12-14 10:54,TV Girl,Birds Dont Sing,209346
2023-12-14 10:58,TV Girl,Louise,194453
2023-12-14 11:01,TV Girl,Hate Yourself,213760
2023-12-14 11:05,TV Girl,The Getaway,224066
2023-12-14 11:08,TV Girl,Talk to Strangers,177693
2023-12-14 11:12,TV Girl,The Blonde,227760
2023-12-14 11:14,TV Girl,Daughter of a Cop,153440
2023-12-14 11:18,TV Girl,Lovers Rock,213920
2023-12-14 11:21,TV Girl,Her and Her Friend,209133
2023-12-14 11:25,TV Girl,Come When You Call,218546
2023-12-14 11:29,TV Girl,Anjela,224093
2023-12-14 11:32,TV Girl,Pantyhose,177013
2023-12-14 11:35,TV Girl,Birds Dont Sing,209346
2023-12-14 11:38,TV Girl,Louise,194453
2023-12-14 11:42,TV Girl,Hate Yourself,213760
2023-12-14 11:46,TV Girl,The Getaway,224066
2023-12-14 11:49,TV Girl,Talk to Strangers,177693
2023-12-14 11:52,TV Girl,The Blonde,227760
2023-12-14 11:55,TV Girl,Daughter of a Cop,153440
2023-12-14 11:58,TV Girl,Lovers Rock,213920
2023-12-14 12:02,TV Girl,Her and Her Friend,209133
2023-12-14 12:06,TV Girl,Come When You Call,218546
2023-12-14 12:09,TV Girl,Anjela,224093
2023-12-14 12:12,TV Girl,Pantyhose,177013
2023-12-14 12:16,TV Girl,Birds Dont Sing,209346
2023-12-14 12:19,TV Girl,Louise,194453
2023-12-14 12:23,TV Girl,Hate Yourself,213760
2023-12-14 12:26,TV Girl,The Getaway,224066
2023-12-14 12:29,TV Girl,Talk to Strangers,177693
2023-12-14 12:33,TV Girl,The Blonde,227760
2023-12-14 12:36,TV Girl,Daughter of a Cop,153440
2023-12-14 12:39,TV Girl,Lovers Rock,213920
2023-12-14 12:41,TV Girl,Her and Her Friend,129953
2023-12-15 01:21,TV Girl,Her and Her Friend,11911
2023-12-15 01:26,Taylor Swift,You Belong With Me,232120
2023-12-15 01:28,24kGoldn,Mood (feat. iann dior),140533
2023-12-15 01:32,The Script,Superheroes,245466
2023-12-15 01:35,ZAYN,Let Me,185373
2023-12-15 01:41,USHER,DJ Got Us Fallin' In Love (feat. Pitbull),220800
2023-12-15 01:45,Bruno Mars,That's What I Like,206693
2023-12-15 01:48,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212000
2023-12-15 01:52,ERA,Ameno,235226
2023-12-15 01:56,The Gentle Men,Here's to Us,242720
2023-12-15 02:00,Gorillaz,Feel Good Inc.,222640
2023-12-15 02:03,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),163870
2023-12-15 02:07,Foster The People,Pumped Up Kicks,239600
2023-12-15 02:10,James Bay,Wild Love,197280
2023-12-15 02:13,Taylor Swift,I Forgot That You Existed,170640
2023-12-15 02:17,Rosa Walton,I Really Want to Stay at Your House,246652
2023-12-15 02:21,will.i.am,Big And Chunky,201640
2023-12-15 02:24,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2023-12-15 02:27,Fools Garden,Lemon Tree,4513
2023-12-15 02:27,Matt Terry,Sucker for You,203813
2023-12-15 02:30,Bebe Rexha,Not 20 Anymore,33599
2023-12-15 02:30,Bebe Rexha,Not 20 Anymore,134025
2023-12-15 02:34,Kanye West,Bound 2,229146
2023-12-15 02:37,Maroon 5,Maps,189960
2023-12-15 02:41,James Arthur,Naked,234106
2023-12-15 02:44,Devin Callahan,Called My Mom,154853
2023-12-15 02:48,Ice Cube,It Was A Good Day,260000
2023-12-15 02:51,Charli xcx,Boys,162585
2023-12-15 02:55,Alan Walker,Faded,2428
2023-12-15 02:55,NF,CLOUDS,243760
2023-12-15 02:57,RJ Pasin,Fire Emblem,98823
2023-12-15 03:00,The Cure,Friday I'm In Love,215160
2023-12-15 03:04,Jax Jones,Breathe (feat. Ina Wroldsen),208106
2023-12-15 03:07,Imagine Dragons,Bones,165264
2023-12-15 03:08,Saint Motel,My Type,110967
2023-12-15 03:31,Saint Motel,My Type,64342
2023-12-15 03:34,sunkis,4ever,163764
2023-12-15 03:35,Linkin Park,Nobody Can Save Me,81239
2023-12-15 03:38,Hozier,Francesca,3947
2023-12-15 03:38,thủy,obsessed,813
2023-12-15 03:38,Charlie Puth,I Don’t Think That I Like Her,789
2023-12-15 03:38,Charlie Puth,I Don’t Think That I Like Her,557
2023-12-15 03:38,Jung Kook,Seven (feat. Latto),184400
2023-12-15 03:41,Charlie Puth,I Don’t Think That I Like Her,188507
2023-12-15 03:46,Hozier,Francesca,270066
2023-12-15 03:49,Marshmello,Be Kind (with Halsey),172761
2023-12-15 03:50,Reza Rahadian,Diam dan Terdiam - Original Soundtrack Garis Waktu,92741
2023-12-15 03:55,fun.,Some Nights,277040
2023-12-15 03:55,Kings of Leon,Pyro,13057
2023-12-15 06:32,Arrows in Action,This Time,168831
2023-12-15 06:34,LØLØ,u turn me on (but u give me depression),147535
2023-12-15 06:37,MICO,bad note,166771
2023-12-15 06:40,The Band CAMINO,See You Later,155733
2023-12-15 06:42,juju<3,Wasted Summers,130384
2023-12-15 06:44,Koven Wei,LIPSTICK,130120
2023-12-15 06:47,Avril Lavigne,I’m a Mess (with YUNGBLUD),187793
2023-12-15 06:50,Leah Kate,10 Things I Hate About You,157138
2023-12-15 06:52,LØLØ,debbie downer,159617
2023-12-15 06:54,Koven Wei,BEFORE,125000
2023-12-15 06:57,Koven Wei,EVERYTHING IS RED,138105
2023-12-15 09:24,The Band CAMINO,Told You So,151767
2023-12-15 09:25,Tate McRae,exes,7220
2023-12-15 09:27,Tate McRae,exes,159400
2023-12-15 09:30,Dua Lipa,Houdini,185917
2023-12-15 09:33,Kenya Grace,Strangers,172964
2023-12-15 09:36,Taylor Swift,Cruel Summer,178426
2023-12-15 09:39,Olivia Rodrigo,"jealousy, jealousy",173160
2023-12-15 09:42,Mae Stephens,If We Ever Broke Up,142758
2023-12-15 09:45,League of Legends,GODS,220878
2023-12-15 09:48,LE SSERAFIM,Perfect Night,159080
2023-12-15 09:50,SZA,Kill Bill,153946
2023-12-15 09:54,Conan Gray,Maniac,185773
2023-12-15 09:57,Taylor Swift,Blank Space (Taylor's Version),231833
2023-12-15 10:00,Dutch Melrose,RUNRUNRUN,140751
2023-12-15 10:03,JVKE,this is what space feels like,183017
2023-12-15 10:06,Kenya Grace,Paris,180527
2023-12-15 10:09,Doechii,What It Is (Solo Version),189824
2023-12-15 10:12,Sabrina Carpenter,Nonsense,163648
2023-12-15 10:16,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),273186
2023-12-15 10:18,Elley Duhé,MONEY ON THE DASH - SPED UP,116465
